Project_names,Release,Date,OSE,BCE,PDE,SV,OS,SD,RS,TF,UI,TC,CommunitySmells,SATD,Code,Defect,Design,Documentation,M&T,Requirement,SATD
compromise,14.1.0,2022-04-12,0,1,1,0,0,0,0,1,0,1,4,11,3,3,0,1,2,2,11
compromise,14.1.1,2022-04-15,0,1,1,0,0,0,0,1,0,1,4,11,3,3,0,1,2,2,11
compromise,14.1.2,2022-04-27,0,1,1,0,0,0,1,1,1,1,6,11,3,3,0,1,2,2,11
compromise,14.2.0,2022-06-01,0,1,1,0,0,0,0,1,0,1,4,12,3,3,0,1,2,3,12
compromise,14.2.1,2022-06-03,0,1,1,0,0,0,0,1,0,1,4,12,3,3,0,1,2,3,12
compromise,14.3.0,2022-06-08,0,1,1,0,0,0,0,1,0,1,4,12,3,3,0,1,2,3,12
compromise,14.3.1,2022-06-15,0,1,1,0,0,0,0,1,0,1,4,12,3,3,0,1,2,3,12
compromise,14.4.0,2022-07-02,0,1,1,0,0,0,0,1,0,1,4,12,3,3,0,1,2,3,12
compromise,14.4.1,2022-07-27,0,1,1,0,0,0,1,1,0,1,5,12,3,3,0,1,2,3,12
compromise,14.4.2,2022-07-29,0,1,1,0,0,0,1,1,0,1,5,12,3,3,0,1,2,3,12
compromise,14.4.3,2022-08-02,0,1,1,0,0,0,0,1,0,1,4,12,3,3,0,1,2,3,12
compromise,14.4.4,2022-08-03,0,1,1,0,0,0,0,1,0,1,4,12,3,3,0,1,2,3,12
compromise,14.4.5,2022-08-10,0,1,1,0,0,0,1,1,0,1,5,12,3,3,0,1,2,3,12
compromise,14.5.0,2022-08-26,0,1,1,0,0,0,1,1,0,1,5,12,3,3,0,1,2,3,12
compromise,14.5.1,2022-10-12,0,1,1,0,0,0,0,1,0,1,4,12,3,3,0,1,2,3,12
compromise,14.5.2,2022-10-16,0,1,1,0,0,0,1,1,0,1,5,12,3,3,0,1,2,3,12
compromise,14.6.0,2022-10-21,0,1,1,0,0,0,0,1,0,1,4,11,3,2,0,1,2,3,11
compromise,14.7.0,2022-11-04,0,1,1,0,0,0,0,1,0,1,4,11,3,2,0,1,2,3,11
compromise,14.7.1,2022-11-11,0,1,1,0,0,0,0,1,0,1,4,11,3,2,0,1,2,3,11
compromise,14.8.0,2022-11-25,0,1,1,0,0,0,0,1,0,1,4,11,3,2,0,1,2,3,11
compromise,14.8.1,2022-12-13,0,1,1,0,0,0,1,1,0,1,5,11,3,2,0,1,2,3,11
compromise,14.8.2,2023-02-04,0,1,1,0,0,0,1,1,0,1,5,11,3,2,0,1,2,3,11
compromise,14.9.0,2023-05-07,0,1,1,0,0,0,1,1,0,1,5,12,3,3,0,1,2,3,12
compromise,14.10.0,2023-08-10,0,1,1,0,0,0,1,1,0,1,5,13,4,3,0,1,2,3,13
compromise,14.10.1,2023-11-16,0,1,1,0,0,0,1,1,0,1,5,13,4,3,0,1,2,3,13
compromise,14.11.0,2023-12-21,0,1,1,0,0,0,1,1,0,1,5,13,4,3,0,1,2,3,13
compromise,14.11.1,2024-01-16,0,1,1,0,0,0,1,1,0,1,5,13,4,3,0,1,2,3,13
compromise,14.11.2,2024-01-23,0,1,1,0,0,0,1,1,0,1,5,14,4,4,0,1,2,3,14
compromise,14.12.0,2024-02-16,0,1,1,0,0,0,1,1,0,1,5,14,4,4,0,1,2,3,14
compromise,14.13.0,2024-04-01,0,1,1,0,0,0,1,1,0,1,5,15,4,5,0,1,2,3,15
compromise,14.14.0,2024-07-31,0,1,1,1,0,0,1,1,0,1,6,15,4,5,0,1,2,3,15
compromise,14.14.1,2024-10-06,0,1,1,0,0,0,0,1,0,1,4,15,4,5,0,1,2,3,15
compromise,14.14.2,2024-10-10,0,1,1,0,0,0,1,1,0,1,5,15,4,5,0,1,2,3,15
compromise,14.14.3,2024-12-01,0,1,1,0,0,0,1,1,0,1,5,14,4,4,0,1,2,3,14
